time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
245,7,0,146880,2448,5.0269e-12,3.0161e-10,7.3835e-07,-11507892,16777216,2.7228e+10,1.8382e+11,1.1443e+11,316.51,3.2548e+11
245,8,0,146940,2449,5.0269e-12,3.0161e-10,7.3865e-07,-11505504,16777216,2.721e+10,1.8384e+11,1.1452e+11,326.43,3.2557e+11
245,9,0,147000,2450,5.0269e-12,3.0161e-10,7.3895e-07,-11503088,16777216,2.7191e+10,1.8385e+11,1.146e+11,333.03,3.2564e+11
246,0,0,147060,2451,5.0269e-12,3.0161e-10,7.3925e-07,-11500756,16777216,2.717e+10,1.8386e+11,1.1468e+11,337.62,3.2571e+11
246,1,0,147120,2452,5.0269e-12,3.0161e-10,7.3955e-07,-11498313,16777216,2.7148e+10,1.8388e+11,1.1475e+11,338.35,3.2578e+11
246,2,0,147180,2453,5.0269e-12,3.0161e-10,7.3986e-07,-11495894,16777216,2.7129e+10,1.8389e+11,1.1483e+11,337.41,3.2584e+11
246,3,0,147240,2454,5.0269e-12,3.0161e-10,7.4016e-07,-11493492,16777216,2.7114e+10,1.839e+11,1.1488e+11,337.76,3.259e+11
246,4,0,147300,2455,5.0269e-12,3.0161e-10,7.4046e-07,-11491076,16777216,2.71e+10,1.8392e+11,1.1494e+11,340.92,3.2596e+11
246,5,0,147360,2456,5.0269e-12,3.0161e-10,7.4076e-07,-11488728,16777216,2.7088e+10,1.8393e+11,1.15e+11,344.73,3.2602e+11
246,6,0,147420,2457,5.0269e-12,3.0161e-10,7.4106e-07,-11486200,16777216,2.7075e+10,1.8394e+11,1.1506e+11,345.92,3.2608e+11
246,7,0,147480,2458,5.0269e-12,3.0161e-10,7.4136e-07,-11483807,16777216,2.7062e+10,1.8396e+11,1.1512e+11,343.99,3.2613e+11
246,8,0,147540,2459,5.0269e-12,3.0161e-10,7.4167e-07,-11481343,16777216,2.7049e+10,1.8397e+11,1.1517e+11,338.03,3.2619e+11
246,9,0,147600,2460,5.0269e-12,3.0161e-10,7.4197e-07,-11478968,16777216,2.7035e+10,1.8398e+11,1.1523e+11,328.51,3.2625e+11
247,0,0,147660,2461,5.0269e-12,3.0161e-10,7.4227e-07,-11476574,16777216,2.702e+10,1.84e+11,1.1529e+11,317.27,3.2631e+11
247,1,0,147720,2462,5.0269e-12,3.0161e-10,7.4257e-07,-11474100,16777216,2.7004e+10,1.8401e+11,1.1536e+11,307.45,3.2637e+11
247,2,0,147780,2463,5.0269e-12,3.0161e-10,7.4287e-07,-11471737,16777216,2.6988e+10,1.8402e+11,1.1544e+11,302.67,3.2645e+11
247,3,0,147840,2464,5.0269e-12,3.0161e-10,7.4317e-07,-11469319,16777216,2.6971e+10,1.8403e+11,1.1553e+11,304.68,3.2653e+11
247,4,0,147900,2465,5.0269e-12,3.0161e-10,7.4347e-07,-11466936,16777216,2.6954e+10,1.8405e+11,1.1561e+11,313.51,3.2661e+11
247,5,0,147960,2466,5.0269e-12,3.0161e-10,7.4378e-07,-11464569,16777216,2.6937e+10,1.8406e+11,1.1571e+11,325.54,3.267e+11
247,6,0,148020,2467,5.0269e-12,3.0161e-10,7.4408e-07,-11462037,16777216,2.6919e+10,1.8407e+11,1.158e+11,337.88,3.2679e+11
247,7,0,148080,2468,5.0269e-12,3.0161e-10,7.4438e-07,-11459608,16777216,2.6899e+10,1.8409e+11,1.1589e+11,346.69,3.2687e+11
247,8,0,148140,2469,5.0269e-12,3.0161e-10,7.4468e-07,-11457189,16777216,2.6879e+10,1.841e+11,1.1598e+11,349.67,3.2696e+11
247,9,0,148200,2470,5.0269e-12,3.0161e-10,7.4498e-07,-11454821,16777216,2.6859e+10,1.8411e+11,1.1606e+11,345.99,3.2703e+11
248,0,0,148260,2471,5.0269e-12,3.0161e-10,7.4528e-07,-11452433,16777216,2.6837e+10,1.8413e+11,1.1613e+11,337.14,3.271e+11
248,1,0,148320,2472,5.0269e-12,3.0161e-10,7.4559e-07,-11450050,16777216,2.6818e+10,1.8414e+11,1.1621e+11,327.7,3.2717e+11
248,2,0,148380,2473,5.0269e-12,3.0161e-10,7.4589e-07,-11447630,16777216,2.6802e+10,1.8416e+11,1.1627e+11,320.33,3.2723e+11
248,3,0,148440,2474,5.0269e-12,3.0161e-10,7.4619e-07,-11445168,16777216,2.6788e+10,1.8417e+11,1.1634e+11,317.88,3.273e+11
248,4,0,148500,2475,5.0269e-12,3.0161e-10,7.4649e-07,-11442692,16777216,2.6776e+10,1.8418e+11,1.164e+11,320.48,3.2736e+11
248,5,0,148560,2476,5.0269e-12,3.0161e-10,7.4679e-07,-11440334,16777216,2.6765e+10,1.8419e+11,1.1645e+11,323.73,3.2741e+11
248,6,0,148620,2477,5.0269e-12,3.0161e-10,7.4709e-07,-11437855,16777216,2.6752e+10,1.8421e+11,1.1652e+11,322.12,3.2748e+11
248,7,0,148680,2478,5.0269e-12,3.0161e-10,7.474e-07,-11435451,16777216,2.6738e+10,1.8422e+11,1.1658e+11,316.4,3.2754e+11
248,8,0,148740,2479,5.0269e-12,3.0161e-10,7.477e-07,-11433035,16777216,2.6723e+10,1.8423e+11,1.1665e+11,310.06,3.276e+11
248,9,0,148800,2480,5.0269e-12,3.0161e-10,7.48e-07,-11430576,16777216,2.6707e+10,1.8425e+11,1.1671e+11,306.23,3.2766e+11
249,0,0,148860,2481,5.0269e-12,3.0161e-10,7.483e-07,-11428138,16777216,2.6691e+10,1.8426e+11,1.1678e+11,305.85,3.2773e+11
249,1,0,148920,2482,5.0269e-12,3.0161e-10,7.486e-07,-11425715,16777216,2.6676e+10,1.8427e+11,1.1685e+11,308.67,3.278e+11
249,2,0,148980,2483,5.0269e-12,3.0161e-10,7.489e-07,-11423312,16777216,2.6659e+10,1.8428e+11,1.1693e+11,313.44,3.2788e+11
249,3,0,149040,2484,5.0269e-12,3.0161e-10,7.4921e-07,-11420892,16777216,2.6643e+10,1.843e+11,1.1702e+11,318.65,3.2796e+11
249,4,0,149100,2485,5.0269e-12,3.0161e-10,7.4951e-07,-11418385,16777216,2.6627e+10,1.8431e+11,1.171e+11,321.6,3.2803e+11
249,5,0,149160,2486,5.0269e-12,3.0161e-10,7.4981e-07,-11415969,16777216,2.6611e+10,1.8432e+11,1.1719e+11,320.37,3.2812e+11
249,6,0,149220,2487,5.0269e-12,3.0161e-10,7.5011e-07,-11413528,16777216,2.6594e+10,1.8433e+11,1.1728e+11,316.73,3.2821e+11
249,7,0,149280,2488,5.0269e-12,3.0161e-10,7.5041e-07,-11411051,16777216,2.6576e+10,1.8435e+11,1.1737e+11,313.85,3.2829e+11
249,8,0,149340,2489,5.0269e-12,3.0161e-10,7.5071e-07,-11408606,16777216,2.6555e+10,1.8436e+11,1.1746e+11,313.7,3.2837e+11
249,9,0,149400,2490,5.0269e-12,3.0161e-10,7.5102e-07,-11406255,16777216,2.6533e+10,1.8437e+11,1.1753e+11,311.74,3.2844e+11
250,0,0,149460,2491,5.0269e-12,3.0161e-10,7.5132e-07,-11403753,16777216,2.6513e+10,1.8439e+11,1.1761e+11,305.51,3.2852e+11
250,1,0,149520,2492,5.0269e-12,3.0161e-10,7.5162e-07,-11401348,16777216,2.6495e+10,1.844e+11,1.1768e+11,296.31,3.2858e+11
250,2,0,149580,2493,5.0269e-12,3.0161e-10,7.5192e-07,-11399006,16777216,2.6479e+10,1.8442e+11,1.1775e+11,286.58,3.2864e+11
250,3,0,149640,2494,5.0269e-12,3.0161e-10,7.5222e-07,-11396662,16777216,2.6466e+10,1.8443e+11,1.1781e+11,280.78,3.2871e+11
250,4,0,149700,2495,5.0269e-12,3.0161e-10,7.5252e-07,-11394191,16777216,2.6453e+10,1.8445e+11,1.1787e+11,283.39,3.2877e+11
250,5,0,149760,2496,5.0269e-12,3.0161e-10,7.5282e-07,-11391712,16777216,2.644e+10,1.8446e+11,1.1792e+11,295.81,3.2882e+11
250,6,0,149820,2497,5.0269e-12,3.0161e-10,7.5313e-07,-11389263,16777216,2.6427e+10,1.8447e+11,1.1798e+11,309.81,3.2888e+11
250,7,0,149880,2498,5.0269e-12,3.0161e-10,7.5343e-07,-11386770,16777216,2.6413e+10,1.8448e+11,1.1803e+11,317.98,3.2893e+11
250,8,0,149940,2499,5.0269e-12,3.0161e-10,7.5373e-07,-11384333,16777216,2.6399e+10,1.845e+11,1.1809e+11,323.99,3.2899e+11
250,9,0,150000,2500,5.0269e-12,3.0161e-10,7.5403e-07,-11381899,16777216,2.6384e+10,1.8451e+11,1.1816e+11,330.57,3.2905e+11
251,0,0,150060,2501,5.0269e-12,3.0161e-10,7.5433e-07,-11379413,16777216,2.6369e+10,1.8452e+11,1.1823e+11,334.3,3.2912e+11
251,1,0,150120,2502,5.0269e-12,3.0161e-10,7.5463e-07,-11376888,16777216,2.6354e+10,1.8453e+11,1.1831e+11,331.92,3.292e+11
251,2,0,150180,2503,5.0269e-12,3.0161e-10,7.5494e-07,-11374409,16777216,2.6339e+10,1.8455e+11,1.1839e+11,323.65,3.2928e+11
251,3,0,150240,2504,5.0269e-12,3.0161e-10,7.5524e-07,-11371945,16777216,2.6323e+10,1.8456e+11,1.1847e+11,311.15,3.2935e+11
251,4,0,150300,2505,5.0269e-12,3.0161e-10,7.5554e-07,-11369425,16777216,2.6307e+10,1.8457e+11,1.1856e+11,296.91,3.2944e+11
251,5,0,150360,2506,5.0269e-12,3.0161e-10,7.5584e-07,-11366890,16777216,2.6291e+10,1.8459e+11,1.1864e+11,283.63,3.2952e+11
251,6,0,150420,2507,5.0269e-12,3.0161e-10,7.5614e-07,-11364329,16777216,2.6273e+10,1.846e+11,1.1873e+11,275.34,3.296e+11
251,7,0,150480,2508,5.0269e-12,3.0161e-10,7.5644e-07,-11361873,16777216,2.6254e+10,1.8461e+11,1.1882e+11,276.39,3.2968e+11
251,8,0,150540,2509,5.0269e-12,3.0161e-10,7.5675e-07,-11359437,16777216,2.6235e+10,1.8462e+11,1.1891e+11,286.55,3.2977e+11
251,9,0,150600,2510,5.0269e-12,3.0161e-10,7.5705e-07,-11356853,16777216,2.6215e+10,1.8464e+11,1.1899e+11,298.29,3.2984e+11
252,0,0,150660,2511,5.0269e-12,3.0161e-10,7.5735e-07,-11354298,16777216,2.6194e+10,1.8465e+11,1.1908e+11,304.36,3.2992e+11
252,1,0,150720,2512,5.0269e-12,3.0161e-10,7.5765e-07,-11351842,16777216,2.6175e+10,1.8467e+11,1.1916e+11,303.08,3.3e+11
252,2,0,150780,2513,5.0269e-12,3.0161e-10,7.5795e-07,-11349271,16777216,2.6159e+10,1.8468e+11,1.1924e+11,297.66,3.3008e+11
252,3,0,150840,2514,5.0269e-12,3.0161e-10,7.5825e-07,-11346736,16777216,2.6145e+10,1.847e+11,1.193e+11,292.6,3.3014e+11
252,4,0,150900,2515,5.0269e-12,3.0161e-10,7.5856e-07,-11344223,16777216,2.6132e+10,1.8471e+11,1.1936e+11,291.96,3.302e+11
252,5,0,150960,2516,5.0269e-12,3.0161e-10,7.5886e-07,-11341793,16777216,2.6122e+10,1.8472e+11,1.1942e+11,299.57,3.3026e+11
252,6,0,151020,2517,5.0269e-12,3.0161e-10,7.5916e-07,-11339265,16777216,2.6109e+10,1.8474e+11,1.1948e+11,312.11,3.3033e+11
252,7,0,151080,2518,5.0269e-12,3.0161e-10,7.5946e-07,-11336800,16777216,2.6097e+10,1.8475e+11,1.1955e+11,321.84,3.304e+11
252,8,0,151140,2519,5.0269e-12,3.0161e-10,7.5976e-07,-11334306,16777216,2.6084e+10,1.8476e+11,1.1962e+11,325.27,3.3046e+11
252,9,0,151200,2520,5.0269e-12,3.0161e-10,7.6006e-07,-11331762,16777216,2.6069e+10,1.8477e+11,1.1968e+11,324.48,3.3052e+11
253,0,0,151260,2521,5.0269e-12,3.0161e-10,7.6037e-07,-11329177,16777216,2.6054e+10,1.8478e+11,1.1975e+11,321.83,3.3059e+11
253,1,0,151320,2522,5.0269e-12,3.0161e-10,7.6067e-07,-11326673,16777216,2.6039e+10,1.848e+11,1.1982e+11,317.45,3.3066e+11
253,2,0,151380,2523,5.0269e-12,3.0161e-10,7.6097e-07,-11324210,16777216,2.6024e+10,1.8481e+11,1.199e+11,310.59,3.3074e+11
253,3,0,151440,2524,5.0269e-12,3.0161e-10,7.6127e-07,-11321690,16777216,2.6009e+10,1.8482e+11,1.1999e+11,300.18,3.3082e+11
253,4,0,151500,2525,5.0269e-12,3.0161e-10,7.6157e-07,-11319204,16777216,2.5993e+10,1.8484e+11,1.2007e+11,287.55,3.309e+11
253,5,0,151560,2526,5.0269e-12,3.0161e-10,7.6187e-07,-11316772,16777216,2.5977e+10,1.8485e+11,1.2015e+11,274.7,3.3098e+11
253,6,0,151620,2527,5.0269e-12,3.0161e-10,7.6217e-07,-11314301,16777216,2.5958e+10,1.8486e+11,1.2024e+11,264.35,3.3106e+11
253,7,0,151680,2528,5.0269e-12,3.0161e-10,7.6248e-07,-11311794,16777216,2.594e+10,1.8487e+11,1.2033e+11,260.75,3.3114e+11
253,8,0,151740,2529,5.0269e-12,3.0161e-10,7.6278e-07,-11309362,16777216,2.592e+10,1.8489e+11,1.2042e+11,267.94,3.3122e+11
253,9,0,151800,2530,5.0269e-12,3.0161e-10,7.6308e-07,-11306797,16777216,2.5901e+10,1.849e+11,1.2051e+11,283.61,3.3131e+11
254,0,0,151860,2531,5.0269e-12,3.0161e-10,7.6338e-07,-11304298,16777216,2.5882e+10,1.8491e+11,1.206e+11,301.39,3.3139e+11
254,1,0,151920,2532,5.0269e-12,3.0161e-10,7.6368e-07,-11301787,16777216,2.5864e+10,1.8493e+11,1.2068e+11,313.88,3.3147e+11
254,2,0,151980,2533,5.0269e-12,3.0161e-10,7.6398e-07,-11299269,16777216,2.5847e+10,1.8494e+11,1.2076e+11,316.8,3.3154e+11
254,3,0,152040,2534,5.0269e-12,3.0161e-10,7.6429e-07,-11296669,16777216,2.5833e+10,1.8495e+11,1.2083e+11,311.95,3.3161e+11
254,4,0,152100,2535,5.0269e-12,3.0161e-10,7.6459e-07,-11294203,16777216,2.582e+10,1.8497e+11,1.2089e+11,305.62,3.3167e+11
254,5,0,152160,2536,5.0269e-12,3.0161e-10,7.6489e-07,-11291635,16777216,2.5808e+10,1.8498e+11,1.2094e+11,302.83,3.3173e+11
254,6,0,152220,2537,5.0269e-12,3.0161e-10,7.6519e-07,-11289136,16777216,2.5796e+10,1.8499e+11,1.21e+11,305.2,3.3179e+11
254,7,0,152280,2538,5.0269e-12,3.0161e-10,7.6549e-07,-11286627,16777216,2.5784e+10,1.8501e+11,1.2106e+11,310.13,3.3185e+11
254,8,0,152340,2539,5.0269e-12,3.0161e-10,7.6579e-07,-11284085,16777216,2.5772e+10,1.8502e+11,1.2112e+11,314.77,3.3191e+11
254,9,0,152400,2540,5.0269e-12,3.0161e-10,7.661e-07,-11281611,16777216,2.5758e+10,1.8503e+11,1.2118e+11,314.88,3.3197e+11
255,0,0,152460,2541,5.0269e-12,3.0161e-10,7.664e-07,-11279186,16777216,2.5744e+10,1.8504e+11,1.2124e+11,308.89,3.3203e+11
255,1,0,152520,2542,5.0269e-12,3.0161e-10,7.667e-07,-11276585,16777216,2.5729e+10,1.8505e+11,1.2131e+11,300.34,3.321e+11
255,2,0,152580,2543,5.0269e-12,3.0161e-10,7.67e-07,-11274048,16777216,2.5713e+10,1.8507e+11,1.2139e+11,291.42,3.3217e+11
255,3,0,152640,2544,5.0269e-12,3.0161e-10,7.673e-07,-11271571,16777216,2.5697e+10,1.8508e+11,1.2147e+11,283.39,3.3225e+11
255,4,0,152700,2545,5.0269e-12,3.0161e-10,7.676e-07,-11269008,16777216,2.5681e+10,1.8509e+11,1.2156e+11,275.84,3.3233e+11
255,5,0,152760,2546,5.0269e-12,3.0161e-10,7.6791e-07,-11266387,16777216,2.5664e+10,1.851e+11,1.2165e+11,269.59,3.3241e+11
255,6,0,152820,2547,5.0269e-12,3.0161e-10,7.6821e-07,-11263830,16777216,2.5648e+10,1.8511e+11,1.2173e+11,265.01,3.325e+11
255,7,0,152880,2548,5.0269e-12,3.0161e-10,7.6851e-07,-11261365,16777216,2.5631e+10,1.8513e+11,1.2182e+11,263.07,3.3258e+11
255,8,0,152940,2549,5.0269e-12,3.0161e-10,7.6881e-07,-11258782,16777216,2.5613e+10,1.8514e+11,1.219e+11,265.8,3.3265e+11
255,9,0,153000,2550,5.0269e-12,3.0161e-10,7.6911e-07,-11256234,16777216,2.5593e+10,1.8515e+11,1.22e+11,274.32,3.3274e+11
256,0,0,153060,2551,5.0269e-12,3.0161e-10,7.6941e-07,-11253653,16777216,2.5574e+10,1.8516e+11,1.2208e+11,286.6,3.3282e+11
256,1,0,153120,2552,5.0269e-12,3.0161e-10,7.6972e-07,-11251082,16777216,2.5555e+10,1.8518e+11,1.2216e+11,297.3,3.3289e+11
256,2,0,153180,2553,5.0269e-12,3.0161e-10,7.7002e-07,-11248572,16777216,2.5539e+10,1.8519e+11,1.2224e+11,302.22,3.3297e+11
256,3,0,153240,2554,5.0269e-12,3.0161e-10,7.7032e-07,-11246069,16777216,2.5526e+10,1.852e+11,1.2231e+11,301.73,3.3304e+11
256,4,0,153300,2555,5.0269e-12,3.0161e-10,7.7062e-07,-11243509,16777216,2.5513e+10,1.8522e+11,1.2237e+11,296.54,3.331e+11
256,5,0,153360,2556,5.0269e-12,3.0161e-10,7.7092e-07,-11240928,16777216,2.5501e+10,1.8523e+11,1.2244e+11,289.36,3.3317e+11
256,6,0,153420,2557,5.0269e-12,3.0161e-10,7.7122e-07,-11238473,16777216,2.549e+10,1.8524e+11,1.225e+11,282.18,3.3323e+11
256,7,0,153480,2558,5.0269e-12,3.0161e-10,7.7152e-07,-11235965,16777216,2.5478e+10,1.8525e+11,1.2257e+11,276.74,3.333e+11
256,8,0,153540,2559,5.0269e-12,3.0161e-10,7.7183e-07,-11233460,16777216,2.5465e+10,1.8527e+11,1.2263e+11,272.68,3.3336e+11
256,9,0,153600,2560,5.0269e-12,3.0161e-10,7.7213e-07,-11230885,16777216,2.5451e+10,1.8528e+11,1.227e+11,269.14,3.3343e+11
257,0,0,153660,2561,5.0269e-12,3.0161e-10,7.7243e-07,-11228365,16777216,2.5435e+10,1.8529e+11,1.2277e+11,267.58,3.3349e+11
257,1,0,153720,2562,5.0269e-12,3.0161e-10,7.7273e-07,-11225783,16777216,2.5419e+10,1.853e+11,1.2284e+11,268,3.3357e+11
257,2,0,153780,2563,5.0269e-12,3.0161e-10,7.7303e-07,-11223282,16777216,2.5403e+10,1.8531e+11,1.2293e+11,271.07,3.3365e+11
257,3,0,153840,2564,5.0269e-12,3.0161e-10,7.7333e-07,-11220783,16777216,2.5388e+10,1.8533e+11,1.2302e+11,275.33,3.3373e+11
257,4,0,153900,2565,5.0269e-12,3.0161e-10,7.7364e-07,-11218208,16777216,2.5374e+10,1.8534e+11,1.231e+11,278.65,3.3381e+11
257,5,0,153960,2566,5.0269e-12,3.0161e-10,7.7394e-07,-11215664,16777216,2.5358e+10,1.8535e+11,1.2318e+11,279.82,3.3389e+11
257,6,0,154020,2567,5.0269e-12,3.0161e-10,7.7424e-07,-11213081,16777216,2.5343e+10,1.8536e+11,1.2327e+11,277.59,3.3398e+11
257,7,0,154080,2568,5.0269e-12,3.0161e-10,7.7454e-07,-11210563,16777216,2.5326e+10,1.8538e+11,1.2336e+11,274.52,3.3407e+11
257,8,0,154140,2569,5.0269e-12,3.0161e-10,7.7484e-07,-11207950,16777216,2.5309e+10,1.8539e+11,1.2346e+11,275.47,3.3415e+11
257,9,0,154200,2570,5.0269e-12,3.0161e-10,7.7514e-07,-11205456,16777216,2.5292e+10,1.854e+11,1.2354e+11,282.63,3.3423e+11
258,0,0,154260,2571,5.0269e-12,3.0161e-10,7.7545e-07,-11202885,16777216,2.5274e+10,1.8541e+11,1.2363e+11,292.54,3.3432e+11
258,1,0,154320,2572,5.0269e-12,3.0161e-10,7.7575e-07,-11200327,16777216,2.5257e+10,1.8543e+11,1.2371e+11,298.98,3.344e+11
258,2,0,154380,2573,5.0269e-12,3.0161e-10,7.7605e-07,-11197897,16777216,2.5242e+10,1.8544e+11,1.2379e+11,298.4,3.3447e+11
258,3,0,154440,2574,5.0269e-12,3.0161e-10,7.7635e-07,-11195372,16777216,2.5228e+10,1.8545e+11,1.2386e+11,293.23,3.3454e+11
258,4,0,154500,2575,5.0269e-12,3.0161e-10,7.7665e-07,-11192861,16777216,2.5216e+10,1.8546e+11,1.2393e+11,285.75,3.3461e+11
258,5,0,154560,2576,5.0269e-12,3.0161e-10,7.7695e-07,-11190309,16777216,2.5204e+10,1.8548e+11,1.2399e+11,279.32,3.3467e+11
258,6,0,154620,2577,5.0269e-12,3.0161e-10,7.7726e-07,-11187793,16777216,2.5192e+10,1.8549e+11,1.2405e+11,276.39,3.3473e+11
258,7,0,154680,2578,5.0269e-12,3.0161e-10,7.7756e-07,-11185298,16777216,2.5179e+10,1.855e+11,1.2412e+11,277.65,3.348e+11
258,8,0,154740,2579,5.0269e-12,3.0161e-10,7.7786e-07,-11182781,16777216,2.5165e+10,1.8551e+11,1.2419e+11,282.95,3.3487e+11
258,9,0,154800,2580,5.0269e-12,3.0161e-10,7.7816e-07,-11180303,16777216,2.5151e+10,1.8552e+11,1.2425e+11,290.46,3.3493e+11
259,0,0,154860,2581,5.0269e-12,3.0161e-10,7.7846e-07,-11177748,16777216,2.5134e+10,1.8554e+11,1.2433e+11,298.07,3.35e+11
259,1,0,154920,2582,5.0269e-12,3.0161e-10,7.7876e-07,-11175237,16777216,2.512e+10,1.8555e+11,1.2441e+11,302.95,3.3507e+11
259,2,0,154980,2583,5.0269e-12,3.0161e-10,7.7907e-07,-11172658,16777216,2.5104e+10,1.8556e+11,1.2449e+11,302.82,3.3515e+11
259,3,0,155040,2584,5.0269e-12,3.0161e-10,7.7937e-07,-11170132,16777216,2.5089e+10,1.8557e+11,1.2457e+11,299.61,3.3523e+11
259,4,0,155100,2585,5.0269e-12,3.0161e-10,7.7967e-07,-11167613,16777216,2.5074e+10,1.8558e+11,1.2465e+11,294.15,3.3531e+11
259,5,0,155160,2586,5.0269e-12,3.0161e-10,7.7997e-07,-11165124,16777216,2.5058e+10,1.8559e+11,1.2474e+11,286.71,3.3539e+11
259,6,0,155220,2587,5.0269e-12,3.0161e-10,7.8027e-07,-11162583,16777216,2.5044e+10,1.8561e+11,1.2482e+11,278.45,3.3547e+11
259,7,0,155280,2588,5.0269e-12,3.0161e-10,7.8057e-07,-11160045,16777216,2.5028e+10,1.8562e+11,1.2492e+11,272.04,3.3557e+11
259,8,0,155340,2589,5.0269e-12,3.0161e-10,7.8087e-07,-11157522,16777216,2.5012e+10,1.8563e+11,1.2501e+11,268.77,3.3566e+11
259,9,0,155400,2590,5.0269e-12,3.0161e-10,7.8118e-07,-11154986,16777216,2.4993e+10,1.8564e+11,1.251e+11,267.58,3.3574e+11
260,0,0,155460,2591,5.0269e-12,3.0161e-10,7.8148e-07,-11152481,16777216,2.4976e+10,1.8565e+11,1.2519e+11,266.33,3.3582e+11
260,1,0,155520,2592,5.0269e-12,3.0161e-10,7.8178e-07,-11149946,16777216,2.4958e+10,1.8567e+11,1.2528e+11,264.71,3.359e+11
260,2,0,155580,2593,5.0269e-12,3.0161e-10,7.8208e-07,-11147493,16777216,2.4943e+10,1.8568e+11,1.2535e+11,263.29,3.3597e+11
260,3,0,155640,2594,5.0269e-12,3.0161e-10,7.8238e-07,-11144878,16777216,2.4927e+10,1.8569e+11,1.2543e+11,263.92,3.3604e+11
260,4,0,155700,2595,5.0269e-12,3.0161e-10,7.8268e-07,-11142321,16777216,2.4914e+10,1.857e+11,1.2549e+11,267.25,3.3611e+11
260,5,0,155760,2596,5.0269e-12,3.0161e-10,7.8299e-07,-11139869,16777216,2.4901e+10,1.8571e+11,1.2555e+11,272,3.3617e+11
260,6,0,155820,2597,5.0269e-12,3.0161e-10,7.8329e-07,-11137401,16777216,2.4888e+10,1.8573e+11,1.2562e+11,275.24,3.3623e+11
260,7,0,155880,2598,5.0269e-12,3.0161e-10,7.8359e-07,-11134861,16777216,2.4872e+10,1.8574e+11,1.2569e+11,275.29,3.363e+11
260,8,0,155940,2599,5.0269e-12,3.0161e-10,7.8389e-07,-11132259,16777216,2.4857e+10,1.8575e+11,1.2576e+11,272.93,3.3637e+11
260,9,0,156000,2600,5.0269e-12,3.0161e-10,7.8419e-07,-11129701,16777216,2.4843e+10,1.8576e+11,1.2583e+11,270.82,3.3644e+11
261,0,0,156060,2601,5.0269e-12,3.0161e-10,7.8449e-07,-11127148,16777216,2.4827e+10,1.8577e+11,1.259e+11,270.18,3.365e+11
261,1,0,156120,2602,5.0269e-12,3.0161e-10,7.848e-07,-11124624,16777216,2.4813e+10,1.8578e+11,1.2598e+11,270.5,3.3658e+11
261,2,0,156180,2603,5.0269e-12,3.0161e-10,7.851e-07,-11122162,16777216,2.48e+10,1.858e+11,1.2607e+11,270.62,3.3666e+11
261,3,0,156240,2604,5.0269e-12,3.0161e-10,7.854e-07,-11119628,16777216,2.4785e+10,1.8581e+11,1.2615e+11,268.85,3.3674e+11
261,4,0,156300,2605,5.0269e-12,3.0161e-10,7.857e-07,-11117072,16777216,2.477e+10,1.8582e+11,1.2624e+11,264.37,3.3683e+11
261,5,0,156360,2606,5.0269e-12,3.0161e-10,7.86e-07,-11114577,16777216,2.4755e+10,1.8583e+11,1.2634e+11,258.8,3.3692e+11
261,6,0,156420,2607,5.0269e-12,3.0161e-10,7.863e-07,-11112028,16777216,2.474e+10,1.8584e+11,1.2643e+11,252.92,3.3701e+11
261,7,0,156480,2608,5.0269e-12,3.0161e-10,7.8661e-07,-11109505,16777216,2.4722e+10,1.8585e+11,1.2653e+11,248.25,3.3711e+11
261,8,0,156540,2609,5.0269e-12,3.0161e-10,7.8691e-07,-11106973,16777216,2.4705e+10,1.8587e+11,1.2662e+11,247.13,3.372e+11
261,9,0,156600,2610,5.0269e-12,3.0161e-10,7.8721e-07,-11104443,16777216,2.4687e+10,1.8588e+11,1.2671e+11,250.97,3.3728e+11
262,0,0,156660,2611,5.0269e-12,3.0161e-10,7.8751e-07,-11101839,16777216,2.4668e+10,1.8589e+11,1.2681e+11,256.49,3.3737e+11
262,1,0,156720,2612,5.0269e-12,3.0161e-10,7.8781e-07,-11099193,16777216,2.4652e+10,1.859e+11,1.2689e+11,260.52,3.3744e+11
262,2,0,156780,2613,5.0269e-12,3.0161e-10,7.8811e-07,-11096594,16777216,2.4635e+10,1.8592e+11,1.2696e+11,262.89,3.3752e+11
262,3,0,156840,2614,5.0269e-12,3.0161e-10,7.8842e-07,-11094009,16777216,2.4621e+10,1.8593e+11,1.2703e+11,264.42,3.3758e+11
262,4,0,156900,2615,5.0269e-12,3.0161e-10,7.8872e-07,-11091518,16777216,2.461e+10,1.8594e+11,1.271e+11,266.11,3.3765e+11
262,5,0,156960,2616,5.0269e-12,3.0161e-10,7.8902e-07,-11088877,16777216,2.4599e+10,1.8595e+11,1.2716e+11,267.72,3.3772e+11
262,6,0,157020,2617,5.0269e-12,3.0161e-10,7.8932e-07,-11086296,16777216,2.4587e+10,1.8596e+11,1.2723e+11,268.78,3.3778e+11
262,7,0,157080,2618,5.0269e-12,3.0161e-10,7.8962e-07,-11083667,16777216,2.4575e+10,1.8597e+11,1.273e+11,268.52,3.3785e+11
262,8,0,157140,2619,5.0269e-12,3.0161e-10,7.8992e-07,-11081102,16777216,2.4561e+10,1.8599e+11,1.2737e+11,266.97,3.3791e+11
